customer_id,order_date,store_name,status,total_amount,order_reference
90,10/03/2024,NorthStore,SHIPPED,156.11,ORD_0926
422,2024-06-26,EastStore,shipped,780.06,ORD_0927
27,28/05/2022,MainStore,completed,511.35,ORD_0928
50,2023-10-06,MainStore,SHIPPED,345.04,ORD_0929
532,10-23-2022,CityStore,Shipped,162.33,ORD_0930
371,27/12/2022,HarborStore,pending,746.3,ORD_0931
208,27 October 2024,CenterStore,completed,419.22,ORD_0932
136,2023-10-06,WestStore,cancelled,759.88,ORD_0933
300,9 May 2023,,SHIPPED,605.25,ORD_0934
336,09-04-2024,WestStore,pending,713.14,ORD_0935
530,18 September 2024,NorthStore,Shipped,116.08,ORD_0936
512,2022-08-03,EastStore,completed,576.43,ORD_0937
496,12-16-2024,MarketStore,Cancelled,39.24,ORD_0938
130,08-17-2024,PlazaStore,Cancelled,513.12,ORD_0939
245,2022-02-28,,pending,440.54,ORD_0940
295,9 November 2023,EastStore,Pending,784.56,ORD_0941
373,08-23-2022,PlazaStore,Cancelled,599.53,ORD_0942
566,2022-07-17,WestStore,completed,693.91,ORD_0943
403,2024-03-17,PlazaStore,completed,216.51,ORD_0944
573,20/11/2022,EastStore,Shipped,687.41,ORD_0945
64,2022-03-24,MainStore,Cancelled,592.22,ORD_0946
31,09-23-2024,MarketStore,shipped,319.39,ORD_0947
280,2022-11-21,SouthStore,SHIPPED,744.72,ORD_0948
254,2022-11-20,SouthStore,shipped,557.41,ORD_0949
290,11/12/2022,CenterStore,Shipped,132.13,ORD_0950
328,2022-01-01,,Cancelled,641.67,ORD_0951
53,04-18-2023,NorthStore,COMPLETED,692.23,ORD_0952
259,13 October 2022,EastStore,COMPLETED,50.2,ORD_0953
450,2023-01-22,,shipped,372.32,ORD_0954
95,06-19-2023,MarketStore,Shipped,762.87,ORD_0955
261,8 August 2022,WestStore,cancelled,701.78,ORD_0956
548,11-06-2023,CenterStore,completed,328.49,ORD_0957
375,2023-04-15,MainStore,COMPLETED,172.4,ORD_0958
39,2023-05-20,NorthStore,Cancelled,429.34,ORD_0959
239,10-26-2022,PlazaStore,Pending,441.4,ORD_0960
324,17/02/2024,MainStore,Shipped,176.72,ORD_0961
279,24 November 2022,NorthStore,Cancelled,65.81,ORD_0962
168,09-24-2024,SouthStore,COMPLETED,487.95,ORD_0963
120,13 July 2022,PlazaStore,Cancelled,124.7,ORD_0964
63,08-06-2024,WestStore,Pending,722.65,ORD_0965
369,02-24-2023,NorthStore,cancelled,358.52,ORD_0966
464,23/03/2024,CityStore,Shipped,708.67,ORD_0967
152,03-12-2022,EastStore,Completed,426.67,ORD_0968
474,8 January 2024,CityStore,Shipped,641.78,ORD_0969
89,03-02-2023,WestStore,completed,608.6,ORD_0970
557,03-21-2024,NorthStore,SHIPPED,772.28,ORD_0971
380,01-22-2024,EastStore,Completed,311.52,ORD_0972
94,1 December 2023,MarketStore,COMPLETED,790.31,ORD_0973
84,04-10-2022,,Shipped,570.8,ORD_0974
120,19 December 2023,CenterStore,Pending,763.27,ORD_0975
389,23/12/2024,PlazaStore,COMPLETED,174.31,ORD_0976
56,15/09/2022,HarborStore,pending,288.49,ORD_0977
434,21 October 2023,MarketStore,cancelled,253.56,ORD_0978
364,14 January 2024,MarketStore,shipped,164.76,ORD_0979
110,2022-04-12,HarborStore,shipped,323.76,ORD_0980
188,12-24-2023,EastStore,cancelled,95.24,ORD_0981
392,2022-06-11,,pending,57.7,ORD_0982
7,06-07-2024,WestStore,shipped,765.39,ORD_0983
453,15 April 2023,EastStore,Shipped,673.79,ORD_0984
273,16 July 2024,MainStore,pending,316.41,ORD_0985
291,2024-02-16,MarketStore,COMPLETED,777.7,ORD_0986
184,2023-03-01,,cancelled,185.98,ORD_0987
38,5 May 2023,SouthStore,shipped,616.14,ORD_0988
292,19/11/2024,PlazaStore,Shipped,46.46,ORD_0989
474,03-10-2023,PlazaStore,Shipped,66.54,ORD_0990
321,15 November 2023,SouthStore,pending,738.68,ORD_0991
237,2022-04-26,WestStore,Completed,225.03,ORD_0992
147,2023-12-26,CityStore,Pending,779.55,ORD_0993
524,09-05-2022,MainStore,SHIPPED,265.61,ORD_0994
264,1 June 2024,NorthStore,Shipped,99.06,ORD_0995
523,26/04/2024,MainStore,Cancelled,665.16,ORD_0996
99,27/06/2022,HarborStore,SHIPPED,602.77,ORD_0997
306,2022-01-04,,Shipped,747.89,ORD_0998
551,2024-04-16,PlazaStore,Shipped,275.81,ORD_0999
388,18/06/2023,MainStore,completed,398.02,ORD_1000
307,04-01-2024,SouthStore,Completed,371.79,ORD_1001
396,07-14-2022,CenterStore,SHIPPED,282.2,ORD_1002
304,20/02/2022,SouthStore,COMPLETED,524.09,ORD_1003
10,10-16-2023,MainStore,cancelled,216.36,ORD_1004
581,2022-04-16,NorthStore,cancelled,486.98,ORD_1005
484,13/03/2024,HarborStore,pending,271.06,ORD_1006
19,28 March 2023,NorthStore,Completed,364.95,ORD_1007
432,2023-08-15,NorthStore,completed,708.38,ORD_1008
229,25 February 2023,HarborStore,pending,592.82,ORD_1009
453,2022-04-26,,Completed,19.75,ORD_1010
160,2023-06-03,SouthStore,shipped,122.65,ORD_1011
218,05/02/2024,EastStore,completed,499.89,ORD_1012
325,11 August 2023,WestStore,cancelled,71.19,ORD_1013
29,23/12/2024,SouthStore,Pending,134.55,ORD_1014
305,23/03/2024,MainStore,Cancelled,223.07,ORD_1015
418,16 January 2022,PlazaStore,Shipped,223.97,ORD_1016
378,14 July 2022,NorthStore,Completed,662.29,ORD_1017
502,20 March 2022,NorthStore,Shipped,244.61,ORD_1018
324,07/09/2022,,Shipped,616.87,ORD_1019
302,14 July 2024,SouthStore,cancelled,743.75,ORD_1020
491,2024-02-06,NorthStore,Completed,520.26,ORD_1021
510,2022-03-06,NorthStore,Pending,599.47,ORD_1022
11,05-05-2022,MarketStore,SHIPPED,524.31,ORD_1023
217,10-16-2023,EastStore,Shipped,663.6,ORD_1024
588,2024-07-02,HarborStore,Shipped,689.64,ORD_1025
420,2022-05-25,WestStore,SHIPPED,483.36,ORD_1026
83,26 August 2023,MainStore,Shipped,44.27,ORD_1027
561,01-19-2022,HarborStore,Pending,357.56,ORD_1028
502,2023-05-28,,Completed,785.35,ORD_1029
198,15/07/2024,PlazaStore,shipped,797.96,ORD_1030
281,08-16-2022,MarketStore,Shipped,563.89,ORD_1031
401,23 January 2024,WestStore,shipped,767.79,ORD_1032
443,9 May 2023,EastStore,pending,410.4,ORD_1033
448,2024-09-16,SouthStore,Completed,789.11,ORD_1034
156,8 March 2022,WestStore,Completed,476.61,ORD_1035
172,12-18-2023,CityStore,Shipped,770.88,ORD_1036
414,2024-06-07,CenterStore,cancelled,29.74,ORD_1037
258,28 April 2022,WestStore,Cancelled,331.66,ORD_1038
67,09-21-2022,MainStore,pending,396.02,ORD_1039
236,23/03/2024,SouthStore,Completed,185.06,ORD_1040
266,12-20-2024,MarketStore,Pending,378.84,ORD_1041
441,23/02/2024,MainStore,SHIPPED,56.82,ORD_1042
15,4 January 2024,PlazaStore,cancelled,36.82,ORD_1043
310,12-16-2024,MainStore,shipped,682.1,ORD_1044
335,2024-01-20,HarborStore,completed,776.59,ORD_1045
158,2024-06-15,NorthStore,Shipped,539.81,ORD_1046
469,2023-06-07,CenterStore,completed,415.19,ORD_1047
346,2022-09-24,WestStore,Cancelled,194.18,ORD_1048
141,2022-10-21,MainStore,pending,256.11,ORD_1049
255,2023-03-02,,COMPLETED,634.98,ORD_1050
122,04-23-2022,CenterStore,COMPLETED,766.24,ORD_1051
118,09/11/2023,,Shipped,606.16,ORD_1052
519,02-13-2022,,pending,427.78,ORD_1053
339,12-15-2024,EastStore,cancelled,62.02,ORD_1054
42,5 September 2022,MainStore,shipped,297.85,ORD_1055
193,10-21-2024,CityStore,completed,702.67,ORD_1056
59,09-18-2022,PlazaStore,Cancelled,528.54,ORD_1057
369,15 January 2024,CenterStore,Completed,172.08,ORD_1058
590,04/08/2023,NorthStore,Completed,223.54,ORD_1059
176,27/09/2024,PlazaStore,shipped,713.43,ORD_1060
299,02/03/2022,NorthStore,cancelled,523.19,ORD_1061
143,09-13-2023,WestStore,Pending,665.16,ORD_1062
276,2023-08-07,EastStore,COMPLETED,438.25,ORD_1063
13,05-04-2023,MainStore,COMPLETED,208.55,ORD_1064
392,08/06/2024,CenterStore,Shipped,76.72,ORD_1065
480,23 April 2024,MainStore,pending,403.41,ORD_1066
193,2024-03-28,MainStore,completed,690.32,ORD_1067
374,02-12-2023,SouthStore,COMPLETED,65.22,ORD_1068
479,2024-11-10,NorthStore,Pending,686.39,ORD_1069
598,6 February 2024,EastStore,shipped,104.28,ORD_1070
586,04-22-2022,CenterStore,shipped,293.28,ORD_1071
287,25/06/2024,MarketStore,SHIPPED,459.3,ORD_1072
554,05-23-2023,MarketStore,shipped,409.24,ORD_1073
158,19 November 2023,MarketStore,Shipped,482.97,ORD_1074
301,03-16-2022,HarborStore,Cancelled,68.32,ORD_1075
25,02-09-2023,CenterStore,shipped,504.82,ORD_1076
591,01/09/2022,SouthStore,COMPLETED,108.08,ORD_1077
167,18 May 2024,CityStore,Cancelled,182.71,ORD_1078
513,6 July 2022,MarketStore,cancelled,550.46,ORD_1079
423,04-21-2023,CenterStore,pending,21.5,ORD_1080
56,01-10-2023,EastStore,Shipped,444.31,ORD_1081
123,05-13-2024,CenterStore,cancelled,27.69,ORD_1082
516,11-18-2024,MarketStore,Pending,352.41,ORD_1083
129,2024-09-21,HarborStore,pending,425.2,ORD_1084
234,05-18-2023,PlazaStore,shipped,110.95,ORD_1085
402,23 August 2023,HarborStore,COMPLETED,235.04,ORD_1086
473,12/02/2024,HarborStore,Shipped,484.35,ORD_1087
536,27 April 2023,CenterStore,cancelled,617.5,ORD_1088
437,24/03/2022,HarborStore,pending,43.12,ORD_1089
371,24 January 2022,HarborStore,COMPLETED,523.45,ORD_1090
463,08/06/2023,MainStore,Cancelled,339.5,ORD_1091
417,2023-06-15,PlazaStore,completed,84.17,ORD_1092
542,2023-07-28,CityStore,completed,228.5,ORD_1093
234,8 October 2023,WestStore,SHIPPED,414.0,ORD_1094
426,17 April 2023,HarborStore,Cancelled,486.58,ORD_1095
119,02-26-2023,NorthStore,cancelled,250.94,ORD_1096
128,2024-02-25,CenterStore,COMPLETED,136.45,ORD_1097
379,2023-08-14,MarketStore,SHIPPED,258.58,ORD_1098
273,06-13-2023,CenterStore,completed,264.23,ORD_1099
315,2024-12-21,PlazaStore,SHIPPED,95.2,ORD_1100
174,2024-06-22,HarborStore,Completed,134.85,ORD_1101
524,2023-06-04,WestStore,Cancelled,744.82,ORD_1102
172,7 February 2023,MarketStore,Pending,597.53,ORD_1103
289,2022-08-12,SouthStore,pending,669.06,ORD_1104
503,2022-10-18,NorthStore,SHIPPED,757.25,ORD_1105
290,2024-02-16,NorthStore,Shipped,457.6,ORD_1106
397,28/04/2024,NorthStore,Shipped,97.39,ORD_1107
195,2023-10-12,EastStore,Completed,39.03,ORD_1108
486,11/10/2023,MainStore,Completed,422.12,ORD_1109
78,01-28-2024,SouthStore,Pending,626.34,ORD_1110
557,08/01/2022,EastStore,Cancelled,125.38,ORD_1111
284,2023-02-05,MainStore,completed,713.06,ORD_1112
493,2 September 2022,MainStore,Completed,146.06,ORD_1113
145,28 March 2022,WestStore,pending,128.64,ORD_1114
378,2022-02-15,NorthStore,shipped,481.7,ORD_1115
423,09-17-2023,WestStore,shipped,21.94,ORD_1116
395,03-03-2022,CityStore,pending,386.28,ORD_1117
504,2022-08-06,WestStore,pending,214.91,ORD_1118
173,02-02-2023,SouthStore,COMPLETED,30.06,ORD_1119
598,17 November 2023,WestStore,completed,461.41,ORD_1120
561,05-03-2023,EastStore,shipped,398.76,ORD_1121
404,07/09/2022,CityStore,Shipped,512.46,ORD_1122
415,2022-10-14,MarketStore,Cancelled,231.27,ORD_1123
357,2022-07-27,CenterStore,Pending,494.11,ORD_1124
332,04/03/2022,MainStore,SHIPPED,340.23,ORD_1125
62,2 August 2023,SouthStore,Pending,109.76,ORD_1126
294,24 October 2024,WestStore,Shipped,691.3,ORD_1127
84,12-15-2023,CityStore,SHIPPED,637.18,ORD_1128
209,09/04/2024,NorthStore,completed,115.52,ORD_1129
330,2022-02-02,NorthStore,cancelled,122.66,ORD_1130
243,04/10/2022,EastStore,COMPLETED,749.96,ORD_1131
70,2022-04-07,HarborStore,completed,115.79,ORD_1132
196,14/04/2022,EastStore,completed,106.16,ORD_1133
421,2024-07-19,PlazaStore,COMPLETED,74.18,ORD_1134
367,2022-11-25,MainStore,COMPLETED,555.65,ORD_1135
84,23/05/2024,PlazaStore,shipped,282.9,ORD_1136
357,12-21-2022,MainStore,COMPLETED,578.87,ORD_1137
312,03/12/2024,PlazaStore,Pending,259.2,ORD_1138
139,03-04-2024,HarborStore,shipped,171.96,ORD_1139
63,2024-08-06,EastStore,completed,651.75,ORD_1140
336,03/08/2022,WestStore,completed,351.8,ORD_1141
498,04/07/2022,,pending,292.89,ORD_1142
527,24 March 2022,MarketStore,SHIPPED,255.43,ORD_1143
79,2022-12-21,PlazaStore,Completed,766.89,ORD_1144
574,20/06/2024,EastStore,COMPLETED,374.07,ORD_1145
281,2023-11-23,CenterStore,cancelled,686.79,ORD_1146
509,2024-07-27,SouthStore,shipped,448.02,ORD_1147
555,25 November 2023,PlazaStore,Cancelled,117.88,ORD_1148
339,3 September 2024,,Shipped,550.84,ORD_1149
184,2024-12-18,,Completed,797.12,ORD_1150
359,09-18-2023,CenterStore,Completed,174.87,ORD_1151
147,13/01/2023,MarketStore,pending,793.91,ORD_1152
106,05-23-2022,WestStore,pending,88.9,ORD_1153
170,11/05/2022,PlazaStore,Cancelled,492.43,ORD_1154
579,28 July 2022,,Completed,759.1,ORD_1155
76,12-11-2024,HarborStore,pending,240.01,ORD_1156
341,06-05-2022,MarketStore,Shipped,311.38,ORD_1157
76,2024-02-23,,Completed,292.02,ORD_1158
378,23/12/2022,MarketStore,completed,252.87,ORD_1159
491,02-21-2024,MainStore,COMPLETED,496.94,ORD_1160
251,12/09/2024,MarketStore,completed,166.73,ORD_1161
217,09/06/2022,NorthStore,Cancelled,463.66,ORD_1162
292,2024-08-11,WestStore,Cancelled,234.31,ORD_1163
324,2 September 2022,NorthStore,Completed,574.21,ORD_1164
492,07-03-2022,MainStore,cancelled,486.25,ORD_1165
465,2023-06-21,SouthStore,shipped,622.8,ORD_1166
544,2023-09-05,CityStore,completed,115.74,ORD_1167
377,2022-12-16,NorthStore,Cancelled,503.38,ORD_1168
422,07-09-2023,MarketStore,Pending,580.22,ORD_1169
470,2023-01-04,SouthStore,SHIPPED,197.0,ORD_1170
311,2024-05-07,CityStore,COMPLETED,472.97,ORD_1171
455,2022-03-19,WestStore,cancelled,51.53,ORD_1172
108,02-13-2024,MainStore,pending,339.82,ORD_1173
256,15/07/2022,CityStore,Completed,218.17,ORD_1174
348,07-06-2024,SouthStore,Completed,176.43,ORD_1175
431,02-27-2022,CenterStore,SHIPPED,481.9,ORD_1176
232,08-25-2023,EastStore,shipped,524.17,ORD_1177
537,2022-07-11,MainStore,shipped,465.84,ORD_1178
449,21/02/2022,CenterStore,Cancelled,744.92,ORD_1179
85,11-18-2023,SouthStore,completed,90.76,ORD_1180
311,18 January 2022,PlazaStore,SHIPPED,668.1,ORD_1181
426,06/10/2022,CenterStore,pending,264.64,ORD_1182
537,07-14-2023,CityStore,completed,41.74,ORD_1183
433,14 May 2024,HarborStore,Cancelled,216.24,ORD_1184
174,12-09-2024,CenterStore,pending,524.74,ORD_1185
565,10 May 2024,SouthStore,cancelled,306.59,ORD_1186
344,10 September 2023,HarborStore,COMPLETED,167.68,ORD_1187
280,27/02/2022,MarketStore,cancelled,106.55,ORD_1188
523,18 December 2024,SouthStore,pending,407.65,ORD_1189
372,2023-12-12,,cancelled,277.77,ORD_1190
300,2022-06-16,NorthStore,Cancelled,553.21,ORD_1191
63,06-05-2023,SouthStore,COMPLETED,41.81,ORD_1192
421,21/09/2024,HarborStore,cancelled,182.65,ORD_1193
498,11 January 2023,SouthStore,shipped,517.33,ORD_1194
451,07-13-2024,CenterStore,Shipped,487.77,ORD_1195
246,2024-10-14,NorthStore,Cancelled,62.06,ORD_1196
536,22 June 2023,WestStore,shipped,677.24,ORD_1197
512,09-21-2023,MarketStore,Pending,147.56,ORD_1198
144,2022-06-07,HarborStore,pending,230.26,ORD_1199
7,26 March 2023,WestStore,completed,676.0,ORD_1200
